,onset,duration,description,subjectID,trial,onset_s,blinks,condition,chorale
960,1970-01-01 00:37:33.750000,28.15625,Listening/chor-019,11,80,2253.75,3,Listening,019
961,1970-01-01 00:38:01.921875,28.15625,Listening/chor-019,11,81,2281.921875,1,Listening,019
962,1970-01-01 00:38:30.093750,28.15625,Listening/chor-019,11,82,2310.09375,4,Listening,019
963,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-096,11,83,2338.265625,7,Imagery,096
964,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-038,11,84,2366.4375,4,Imagery,038
965,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-101,11,85,2394.609375,1,Imagery,101
966,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-019,11,86,2422.78125,3,Imagery,019
967,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-019,11,87,2450.953125,5,Imagery,019
968,1970-01-01 00:00:00.000000,28.15625,Listening/chor-096,12,0,0.0,3,Listening,096
969,1970-01-01 00:00:28.171875,28.15625,Listening/chor-096,12,1,28.171875,1,Listening,096
970,1970-01-01 00:00:56.343750,28.15625,Listening/chor-101,12,2,56.34375,2,Listening,101
971,1970-01-01 00:01:24.515625,28.15625,Listening/chor-101,12,3,84.515625,0,Listening,101
972,1970-01-01 00:01:52.687500,28.15625,Listening/chor-019,12,4,112.6875,1,Listening,019
973,1970-01-01 00:02:20.859375,28.15625,Listening/chor-019,12,5,140.859375,3,Listening,019
974,1970-01-01 00:02:49.031250,28.15625,Imagery/chor-096,12,6,169.03125,0,Imagery,096
975,1970-01-01 00:03:17.203125,28.15625,Imagery/chor-038,12,7,197.203125,2,Imagery,038
976,1970-01-01 00:03:45.375000,28.15625,Imagery/chor-101,12,8,225.375,4,Imagery,101
977,1970-01-01 00:04:13.546875,28.15625,Imagery/chor-019,12,9,253.546875,0,Imagery,019
978,1970-01-01 00:04:41.718750,28.15625,Imagery/chor-019,12,10,281.71875,1,Imagery,019
979,1970-01-01 00:05:09.890625,28.15625,Listening/chor-096,12,11,309.890625,1,Listening,096
980,1970-01-01 00:05:38.062500,28.15625,Listening/chor-096,12,12,338.0625,1,Listening,096
981,1970-01-01 00:06:06.234375,28.15625,Listening/chor-101,12,13,366.234375,1,Listening,101
982,1970-01-01 00:06:34.406250,28.15625,Listening/chor-019,12,14,394.40625,1,Listening,019
983,1970-01-01 00:07:02.578125,28.15625,Listening/chor-019,12,15,422.578125,0,Listening,019
984,1970-01-01 00:07:30.750000,28.15625,Listening/chor-019,12,16,450.75,1,Listening,019
985,1970-01-01 00:07:58.921875,28.15625,Imagery/chor-096,12,17,478.921875,1,Imagery,096
986,1970-01-01 00:08:27.093750,28.15625,Imagery/chor-096,12,18,507.09375,2,Imagery,096
987,1970-01-01 00:08:55.265625,28.15625,Imagery/chor-038,12,19,535.265625,1,Imagery,038
988,1970-01-01 00:09:23.437500,28.15625,Imagery/chor-101,12,20,563.4375,5,Imagery,101
989,1970-01-01 00:09:51.609375,28.15625,Imagery/chor-019,12,21,591.609375,6,Imagery,019
990,1970-01-01 00:10:19.781250,28.15625,Listening/chor-096,12,22,619.78125,1,Listening,096
991,1970-01-01 00:10:47.953125,28.15625,Listening/chor-096,12,23,647.953125,1,Listening,096
992,1970-01-01 00:11:16.125000,28.15625,Listening/chor-038,12,24,676.125,5,Listening,038
993,1970-01-01 00:11:44.296875,28.15625,Listening/chor-038,12,25,704.296875,0,Listening,038
994,1970-01-01 00:12:12.468750,28.15625,Listening/chor-038,12,26,732.46875,0,Listening,038
995,1970-01-01 00:12:40.640625,28.15625,Listening/chor-101,12,27,760.640625,0,Listening,101
996,1970-01-01 00:13:08.812500,28.15625,Imagery/chor-096,12,28,788.8125,1,Imagery,096
997,1970-01-01 00:13:36.984375,28.15625,Imagery/chor-038,12,29,816.984375,3,Imagery,038
998,1970-01-01 00:14:05.156250,28.15625,Imagery/chor-101,12,30,845.15625,1,Imagery,101
999,1970-01-01 00:14:33.328125,28.15625,Imagery/chor-101,12,31,873.328125,0,Imagery,101
1000,1970-01-01 00:15:01.500000,28.15625,Imagery/chor-019,12,32,901.5,0,Imagery,019
1001,1970-01-01 00:15:29.671875,28.15625,Listening/chor-038,12,33,929.671875,2,Listening,038
1002,1970-01-01 00:15:57.843750,28.15625,Listening/chor-101,12,34,957.84375,0,Listening,101
1003,1970-01-01 00:16:26.015625,28.15625,Listening/chor-019,12,35,986.015625,0,Listening,019
1004,1970-01-01 00:16:54.187500,28.15625,Listening/chor-019,12,36,1014.1875,2,Listening,019
1005,1970-01-01 00:17:22.359375,28.15625,Listening/chor-019,12,37,1042.359375,0,Listening,019
1006,1970-01-01 00:17:50.531250,28.15625,Imagery/chor-096,12,38,1070.53125,2,Imagery,096
1007,1970-01-01 00:18:18.703125,28.15625,Imagery/chor-096,12,39,1098.703125,3,Imagery,096
1008,1970-01-01 00:18:46.875000,28.15625,Imagery/chor-096,12,40,1126.875,2,Imagery,096
1009,1970-01-01 00:19:15.046875,28.15625,Imagery/chor-038,12,41,1155.046875,2,Imagery,038
1010,1970-01-01 00:19:43.218750,28.15625,Imagery/chor-019,12,42,1183.21875,0,Imagery,019
1011,1970-01-01 00:20:11.390625,28.15625,Imagery/chor-019,12,43,1211.390625,6,Imagery,019
1012,1970-01-01 00:20:39.562500,28.15625,Listening/chor-096,12,44,1239.5625,1,Listening,096
1013,1970-01-01 00:21:07.734375,28.15625,Listening/chor-096,12,45,1267.734375,1,Listening,096
1014,1970-01-01 00:21:35.906250,28.15625,Listening/chor-038,12,46,1295.90625,1,Listening,038
1015,1970-01-01 00:22:04.078125,28.15625,Listening/chor-038,12,47,1324.078125,1,Listening,038
1016,1970-01-01 00:22:32.250000,28.15625,Listening/chor-101,12,48,1352.25,0,Listening,101
1017,1970-01-01 00:23:00.421875,28.15625,Imagery/chor-096,12,49,1380.421875,0,Imagery,096
1018,1970-01-01 00:23:28.593750,28.15625,Imagery/chor-101,12,50,1408.59375,1,Imagery,101
1019,1970-01-01 00:23:56.765625,28.15625,Imagery/chor-019,12,51,1436.765625,0,Imagery,019
1020,1970-01-01 00:24:24.937500,28.15625,Imagery/chor-019,12,52,1464.9375,0,Imagery,019
1021,1970-01-01 00:24:53.109375,28.15625,Imagery/chor-019,12,53,1493.109375,0,Imagery,019
1022,1970-01-01 00:25:21.281250,28.15625,Imagery/chor-019,12,54,1521.28125,7,Imagery,019
1023,1970-01-01 00:25:49.453125,28.15625,Listening/chor-096,12,55,1549.453125,1,Listening,096
1024,1970-01-01 00:26:17.625000,28.15625,Listening/chor-038,12,56,1577.625,4,Listening,038
1025,1970-01-01 00:26:45.796875,28.15625,Listening/chor-101,12,57,1605.796875,1,Listening,101
1026,1970-01-01 00:27:13.968750,28.15625,Listening/chor-101,12,58,1633.96875,0,Listening,101
1027,1970-01-01 00:27:42.140625,28.15625,Listening/chor-019,12,59,1662.140625,0,Listening,019
1028,1970-01-01 00:28:10.312500,28.15625,Imagery/chor-096,12,60,1690.3125,0,Imagery,096
1029,1970-01-01 00:28:38.484375,28.15625,Imagery/chor-038,12,61,1718.484375,3,Imagery,038
1030,1970-01-01 00:29:06.656250,28.15625,Imagery/chor-038,12,62,1746.65625,2,Imagery,038
1031,1970-01-01 00:29:34.828125,28.15625,Imagery/chor-038,12,63,1774.828125,5,Imagery,038
1032,1970-01-01 00:30:03.000000,28.15625,Imagery/chor-038,12,64,1803.0,3,Imagery,038
1033,1970-01-01 00:30:31.171875,28.15625,Imagery/chor-101,12,65,1831.171875,4,Imagery,101
1034,1970-01-01 00:30:59.343750,28.15625,Listening/chor-038,12,66,1859.34375,3,Listening,038
1035,1970-01-01 00:31:27.515625,28.15625,Listening/chor-101,12,67,1887.515625,1,Listening,101
1036,1970-01-01 00:31:55.687500,28.15625,Listening/chor-101,12,68,1915.6875,0,Listening,101
1037,1970-01-01 00:32:23.859375,28.15625,Listening/chor-101,12,69,1943.859375,1,Listening,101
1038,1970-01-01 00:32:52.031250,28.15625,Listening/chor-019,12,70,1972.03125,2,Listening,019
1039,1970-01-01 00:33:20.203125,28.15625,Imagery/chor-096,12,71,2000.203125,0,Imagery,096
1040,1970-01-01 00:33:48.375000,28.15625,Imagery/chor-038,12,72,2028.375,1,Imagery,038
1041,1970-01-01 00:34:16.546875,28.15625,Imagery/chor-038,12,73,2056.546875,2,Imagery,038
1042,1970-01-01 00:34:44.718750,28.15625,Imagery/chor-101,12,74,2084.71875,1,Imagery,101
1043,1970-01-01 00:35:12.890625,28.15625,Imagery/chor-101,12,75,2112.890625,1,Imagery,101
1044,1970-01-01 00:35:41.062500,28.15625,Imagery/chor-101,12,76,2141.0625,0,Imagery,101
1045,1970-01-01 00:36:09.234375,28.15625,Listening/chor-096,12,77,2169.234375,3,Listening,096
1046,1970-01-01 00:36:37.406250,28.15625,Listening/chor-096,12,78,2197.40625,2,Listening,096
1047,1970-01-01 00:37:05.578125,28.15625,Listening/chor-038,12,79,2225.578125,3,Listening,038
1048,1970-01-01 00:37:33.750000,28.15625,Listening/chor-038,12,80,2253.75,3,Listening,038
1049,1970-01-01 00:38:01.921875,28.15625,Listening/chor-038,12,81,2281.921875,1,Listening,038
1050,1970-01-01 00:38:30.093750,28.15625,Listening/chor-019,12,82,2310.09375,0,Listening,019
1051,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-096,12,83,2338.265625,0,Imagery,096
1052,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-038,12,84,2366.4375,2,Imagery,038
1053,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-101,12,85,2394.609375,0,Imagery,101
1054,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-101,12,86,2422.78125,1,Imagery,101
1055,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-019,12,87,2450.953125,1,Imagery,019
1056,1970-01-01 00:00:00.000000,28.15625,Listening/chor-101,13,0,0.0,2,Listening,101
1057,1970-01-01 00:00:28.171875,28.15625,Listening/chor-101,13,1,28.171875,1,Listening,101
1058,1970-01-01 00:00:56.343750,28.15625,Listening/chor-101,13,2,56.34375,1,Listening,101
1059,1970-01-01 00:01:24.515625,28.15625,Listening/chor-101,13,3,84.515625,0,Listening,101
1060,1970-01-01 00:01:52.687500,28.15625,Listening/chor-019,13,4,112.6875,0,Listening,019
1061,1970-01-01 00:02:20.859375,28.15625,Listening/chor-019,13,5,140.859375,2,Listening,019
1062,1970-01-01 00:02:49.031250,28.15625,Imagery/chor-096,13,6,169.03125,1,Imagery,096
1063,1970-01-01 00:03:17.203125,28.15625,Imagery/chor-038,13,7,197.203125,1,Imagery,038
1064,1970-01-01 00:03:45.375000,28.15625,Imagery/chor-038,13,8,225.375,0,Imagery,038
1065,1970-01-01 00:04:13.546875,28.15625,Imagery/chor-101,13,9,253.546875,0,Imagery,101
1066,1970-01-01 00:04:41.718750,28.15625,Imagery/chor-019,13,10,281.71875,0,Imagery,019
1067,1970-01-01 00:05:09.890625,28.15625,Listening/chor-096,13,11,309.890625,4,Listening,096
1068,1970-01-01 00:05:38.062500,28.15625,Listening/chor-038,13,12,338.0625,4,Listening,038
1069,1970-01-01 00:06:06.234375,28.15625,Listening/chor-038,13,13,366.234375,1,Listening,038
1070,1970-01-01 00:06:34.406250,28.15625,Listening/chor-101,13,14,394.40625,4,Listening,101
1071,1970-01-01 00:07:02.578125,28.15625,Listening/chor-019,13,15,422.578125,2,Listening,019
1072,1970-01-01 00:07:30.750000,28.15625,Imagery/chor-096,13,16,450.75,0,Imagery,096
1073,1970-01-01 00:07:58.921875,28.15625,Imagery/chor-101,13,17,478.921875,0,Imagery,101
1074,1970-01-01 00:08:27.093750,28.15625,Imagery/chor-101,13,18,507.09375,0,Imagery,101
1075,1970-01-01 00:08:55.265625,28.15625,Imagery/chor-101,13,19,535.265625,0,Imagery,101
1076,1970-01-01 00:09:23.437500,28.15625,Imagery/chor-019,13,20,563.4375,0,Imagery,019
1077,1970-01-01 00:09:51.609375,28.15625,Imagery/chor-019,13,21,591.609375,1,Imagery,019
1078,1970-01-01 00:10:19.781250,28.15625,Listening/chor-096,13,22,619.78125,7,Listening,096
1079,1970-01-01 00:10:47.953125,28.15625,Listening/chor-038,13,23,647.953125,6,Listening,038
1080,1970-01-01 00:11:16.125000,28.15625,Listening/chor-101,13,24,676.125,3,Listening,101
1081,1970-01-01 00:11:44.296875,28.15625,Listening/chor-101,13,25,704.296875,3,Listening,101
1082,1970-01-01 00:12:12.468750,28.15625,Imagery/chor-096,13,26,732.46875,1,Imagery,096
1083,1970-01-01 00:12:40.640625,28.15625,Imagery/chor-096,13,27,760.640625,2,Imagery,096
1084,1970-01-01 00:13:08.812500,28.15625,Imagery/chor-096,13,28,788.8125,2,Imagery,096
1085,1970-01-01 00:13:36.984375,28.15625,Imagery/chor-038,13,29,816.984375,2,Imagery,038
1086,1970-01-01 00:14:05.156250,28.15625,Imagery/chor-101,13,30,845.15625,0,Imagery,101
1087,1970-01-01 00:14:33.328125,28.15625,Imagery/chor-101,13,31,873.328125,1,Imagery,101
1088,1970-01-01 00:15:01.500000,28.15625,Imagery/chor-019,13,32,901.5,0,Imagery,019
1089,1970-01-01 00:15:29.671875,28.15625,Listening/chor-096,13,33,929.671875,6,Listening,096
1090,1970-01-01 00:15:57.843750,28.15625,Listening/chor-096,13,34,957.84375,3,Listening,096
1091,1970-01-01 00:16:26.015625,28.15625,Listening/chor-038,13,35,986.015625,7,Listening,038
1092,1970-01-01 00:16:54.187500,28.15625,Listening/chor-038,13,36,1014.1875,3,Listening,038
1093,1970-01-01 00:17:22.359375,28.15625,Listening/chor-101,13,37,1042.359375,2,Listening,101
1094,1970-01-01 00:17:50.531250,28.15625,Listening/chor-101,13,38,1070.53125,3,Listening,101
1095,1970-01-01 00:18:18.703125,28.15625,Listening/chor-019,13,39,1098.703125,1,Listening,019
1096,1970-01-01 00:18:46.875000,28.15625,Imagery/chor-096,13,40,1126.875,1,Imagery,096
1097,1970-01-01 00:19:15.046875,28.15625,Imagery/chor-096,13,41,1155.046875,2,Imagery,096
1098,1970-01-01 00:19:43.218750,28.15625,Imagery/chor-038,13,42,1183.21875,0,Imagery,038
1099,1970-01-01 00:20:11.390625,28.15625,Imagery/chor-038,13,43,1211.390625,1,Imagery,038
1100,1970-01-01 00:20:39.562500,28.15625,Listening/chor-096,13,44,1239.5625,0,Listening,096
1101,1970-01-01 00:21:07.734375,28.15625,Listening/chor-096,13,45,1267.734375,4,Listening,096
1102,1970-01-01 00:21:35.906250,28.15625,Listening/chor-096,13,46,1295.90625,4,Listening,096
1103,1970-01-01 00:22:04.078125,28.15625,Listening/chor-019,13,47,1324.078125,2,Listening,019
1104,1970-01-01 00:22:32.250000,28.15625,Listening/chor-019,13,48,1352.25,3,Listening,019
1105,1970-01-01 00:23:00.421875,28.15625,Listening/chor-019,13,49,1380.421875,4,Listening,019
1106,1970-01-01 00:23:28.593750,28.15625,Imagery/chor-038,13,50,1408.59375,0,Imagery,038
1107,1970-01-01 00:23:56.765625,28.15625,Imagery/chor-038,13,51,1436.765625,1,Imagery,038
1108,1970-01-01 00:24:24.937500,28.15625,Imagery/chor-101,13,52,1464.9375,0,Imagery,101
1109,1970-01-01 00:24:53.109375,28.15625,Imagery/chor-101,13,53,1493.109375,1,Imagery,101
1110,1970-01-01 00:25:21.281250,28.15625,Imagery/chor-019,13,54,1521.28125,0,Imagery,019
1111,1970-01-01 00:25:49.453125,28.15625,Listening/chor-096,13,55,1549.453125,5,Listening,096
1112,1970-01-01 00:26:17.625000,28.15625,Listening/chor-038,13,56,1577.625,6,Listening,038
1113,1970-01-01 00:26:45.796875,28.15625,Listening/chor-101,13,57,1605.796875,4,Listening,101
1114,1970-01-01 00:27:13.968750,28.15625,Listening/chor-101,13,58,1633.96875,10,Listening,101
1115,1970-01-01 00:27:42.140625,28.15625,Listening/chor-019,13,59,1662.140625,1,Listening,019
1116,1970-01-01 00:28:10.312500,28.15625,Imagery/chor-096,13,60,1690.3125,0,Imagery,096
1117,1970-01-01 00:28:38.484375,28.15625,Imagery/chor-096,13,61,1718.484375,0,Imagery,096
1118,1970-01-01 00:29:06.656250,28.15625,Imagery/chor-038,13,62,1746.65625,0,Imagery,038
1119,1970-01-01 00:29:34.828125,28.15625,Imagery/chor-019,13,63,1774.828125,0,Imagery,019
1120,1970-01-01 00:30:03.000000,28.15625,Imagery/chor-019,13,64,1803.0,0,Imagery,019
1121,1970-01-01 00:30:31.171875,28.15625,Imagery/chor-019,13,65,1831.171875,0,Imagery,019
1122,1970-01-01 00:30:59.343750,28.15625,Listening/chor-096,13,66,1859.34375,1,Listening,096
1123,1970-01-01 00:31:27.515625,28.15625,Listening/chor-038,13,67,1887.515625,5,Listening,038
1124,1970-01-01 00:31:55.687500,28.15625,Listening/chor-038,13,68,1915.6875,6,Listening,038
1125,1970-01-01 00:32:23.859375,28.15625,Listening/chor-038,13,69,1943.859375,3,Listening,038
1126,1970-01-01 00:32:52.031250,28.15625,Listening/chor-019,13,70,1972.03125,2,Listening,019
1127,1970-01-01 00:33:20.203125,28.15625,Listening/chor-019,13,71,2000.203125,6,Listening,019
1128,1970-01-01 00:33:48.375000,28.15625,Imagery/chor-096,13,72,2028.375,1,Imagery,096
1129,1970-01-01 00:34:16.546875,28.15625,Imagery/chor-038,13,73,2056.546875,0,Imagery,038
1130,1970-01-01 00:34:44.718750,28.15625,Imagery/chor-038,13,74,2084.71875,0,Imagery,038
1131,1970-01-01 00:35:12.890625,28.15625,Imagery/chor-019,13,75,2112.890625,1,Imagery,019
1132,1970-01-01 00:35:41.062500,28.15625,Imagery/chor-019,13,76,2141.0625,0,Imagery,019
1133,1970-01-01 00:36:09.234375,28.15625,Listening/chor-096,13,77,2169.234375,3,Listening,096
1134,1970-01-01 00:36:37.406250,28.15625,Listening/chor-096,13,78,2197.40625,3,Listening,096
1135,1970-01-01 00:37:05.578125,28.15625,Listening/chor-038,13,79,2225.578125,7,Listening,038
1136,1970-01-01 00:37:33.750000,28.15625,Listening/chor-038,13,80,2253.75,4,Listening,038
1137,1970-01-01 00:38:01.921875,28.15625,Listening/chor-019,13,81,2281.921875,2,Listening,019
1138,1970-01-01 00:38:30.093750,28.15625,Imagery/chor-096,13,82,2310.09375,0,Imagery,096
1139,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-038,13,83,2338.265625,1,Imagery,038
1140,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-101,13,84,2366.4375,0,Imagery,101
1141,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-101,13,85,2394.609375,1,Imagery,101
1142,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-101,13,86,2422.78125,1,Imagery,101
1143,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-019,13,87,2450.953125,2,Imagery,019
1144,1970-01-01 00:00:00.000000,28.15625,Listening/chor-038,14,0,0.0,5,Listening,038
1145,1970-01-01 00:00:28.171875,28.15625,Listening/chor-038,14,1,28.171875,3,Listening,038
1146,1970-01-01 00:00:56.343750,28.15625,Listening/chor-038,14,2,56.34375,1,Listening,038
1147,1970-01-01 00:01:24.515625,28.15625,Listening/chor-101,14,3,84.515625,1,Listening,101
1148,1970-01-01 00:01:52.687500,28.15625,Listening/chor-019,14,4,112.6875,0,Listening,019
1149,1970-01-01 00:02:20.859375,28.15625,Imagery/chor-096,14,5,140.859375,0,Imagery,096
1150,1970-01-01 00:02:49.031250,28.15625,Imagery/chor-038,14,6,169.03125,1,Imagery,038
1151,1970-01-01 00:03:17.203125,28.15625,Imagery/chor-101,14,7,197.203125,0,Imagery,101
1152,1970-01-01 00:03:45.375000,28.15625,Imagery/chor-101,14,8,225.375,0,Imagery,101
1153,1970-01-01 00:04:13.546875,28.15625,Imagery/chor-019,14,9,253.546875,0,Imagery,019
1154,1970-01-01 00:04:41.718750,28.15625,Imagery/chor-019,14,10,281.71875,0,Imagery,019
1155,1970-01-01 00:05:09.890625,28.15625,Listening/chor-096,14,11,309.890625,1,Listening,096
1156,1970-01-01 00:05:38.062500,28.15625,Listening/chor-096,14,12,338.0625,0,Listening,096
1157,1970-01-01 00:06:06.234375,28.15625,Listening/chor-096,14,13,366.234375,0,Listening,096
1158,1970-01-01 00:06:34.406250,28.15625,Listening/chor-038,14,14,394.40625,7,Listening,038
1159,1970-01-01 00:07:02.578125,28.15625,Listening/chor-101,14,15,422.578125,0,Listening,101
1160,1970-01-01 00:07:30.750000,28.15625,Listening/chor-101,14,16,450.75,0,Listening,101
1161,1970-01-01 00:07:58.921875,28.15625,Imagery/chor-096,14,17,478.921875,0,Imagery,096
1162,1970-01-01 00:08:27.093750,28.15625,Imagery/chor-038,14,18,507.09375,0,Imagery,038
1163,1970-01-01 00:08:55.265625,28.15625,Imagery/chor-038,14,19,535.265625,0,Imagery,038
1164,1970-01-01 00:09:23.437500,28.15625,Imagery/chor-019,14,20,563.4375,0,Imagery,019
1165,1970-01-01 00:09:51.609375,28.15625,Imagery/chor-019,14,21,591.609375,0,Imagery,019
1166,1970-01-01 00:10:19.781250,28.15625,Listening/chor-038,14,22,619.78125,7,Listening,038
1167,1970-01-01 00:10:47.953125,28.15625,Listening/chor-038,14,23,647.953125,3,Listening,038
1168,1970-01-01 00:11:16.125000,28.15625,Listening/chor-019,14,24,676.125,2,Listening,019
1169,1970-01-01 00:11:44.296875,28.15625,Imagery/chor-038,14,25,704.296875,0,Imagery,038
1170,1970-01-01 00:12:12.468750,28.15625,Imagery/chor-101,14,26,732.46875,0,Imagery,101
1171,1970-01-01 00:12:40.640625,28.15625,Imagery/chor-101,14,27,760.640625,0,Imagery,101
1172,1970-01-01 00:13:08.812500,28.15625,Imagery/chor-101,14,28,788.8125,0,Imagery,101
1173,1970-01-01 00:13:36.984375,28.15625,Imagery/chor-101,14,29,816.984375,0,Imagery,101
1174,1970-01-01 00:14:05.156250,28.15625,Imagery/chor-019,14,30,845.15625,0,Imagery,019
1175,1970-01-01 00:14:33.328125,28.15625,Imagery/chor-019,14,31,873.328125,0,Imagery,019
1176,1970-01-01 00:15:01.500000,28.15625,Imagery/chor-019,14,32,901.5,0,Imagery,019
1177,1970-01-01 00:15:29.671875,28.15625,Listening/chor-096,14,33,929.671875,4,Listening,096
1178,1970-01-01 00:15:57.843750,28.15625,Listening/chor-096,14,34,957.84375,0,Listening,096
1179,1970-01-01 00:16:26.015625,28.15625,Listening/chor-096,14,35,986.015625,2,Listening,096
1180,1970-01-01 00:16:54.187500,28.15625,Listening/chor-096,14,36,1014.1875,1,Listening,096
1181,1970-01-01 00:17:22.359375,28.15625,Listening/chor-038,14,37,1042.359375,4,Listening,038
1182,1970-01-01 00:17:50.531250,28.15625,Listening/chor-101,14,38,1070.53125,0,Listening,101
1183,1970-01-01 00:18:18.703125,28.15625,Listening/chor-019,14,39,1098.703125,1,Listening,019
1184,1970-01-01 00:18:46.875000,28.15625,Listening/chor-019,14,40,1126.875,0,Listening,019
1185,1970-01-01 00:19:15.046875,28.15625,Listening/chor-019,14,41,1155.046875,0,Listening,019
1186,1970-01-01 00:19:43.218750,28.15625,Imagery/chor-096,14,42,1183.21875,0,Imagery,096
1187,1970-01-01 00:20:11.390625,28.15625,Imagery/chor-101,14,43,1211.390625,0,Imagery,101
1188,1970-01-01 00:20:39.562500,28.15625,Listening/chor-096,14,44,1239.5625,4,Listening,096
1189,1970-01-01 00:21:07.734375,28.15625,Listening/chor-096,14,45,1267.734375,0,Listening,096
1190,1970-01-01 00:21:35.906250,28.15625,Listening/chor-038,14,46,1295.90625,1,Listening,038
1191,1970-01-01 00:22:04.078125,28.15625,Listening/chor-019,14,47,1324.078125,0,Listening,019
1192,1970-01-01 00:22:32.250000,28.15625,Imagery/chor-096,14,48,1352.25,0,Imagery,096
1193,1970-01-01 00:23:00.421875,28.15625,Imagery/chor-038,14,49,1380.421875,0,Imagery,038
1194,1970-01-01 00:23:28.593750,28.15625,Imagery/chor-038,14,50,1408.59375,0,Imagery,038
1195,1970-01-01 00:23:56.765625,28.15625,Imagery/chor-101,14,51,1436.765625,0,Imagery,101
1196,1970-01-01 00:24:24.937500,28.15625,Imagery/chor-101,14,52,1464.9375,0,Imagery,101
1197,1970-01-01 00:24:53.109375,28.15625,Imagery/chor-019,14,53,1493.109375,0,Imagery,019
1198,1970-01-01 00:25:21.281250,28.15625,Imagery/chor-019,14,54,1521.28125,0,Imagery,019
1199,1970-01-01 00:25:49.453125,28.15625,Listening/chor-038,14,55,1549.453125,4,Listening,038
1200,1970-01-01 00:26:17.625000,28.15625,Listening/chor-101,14,56,1577.625,1,Listening,101
1201,1970-01-01 00:26:45.796875,28.15625,Listening/chor-101,14,57,1605.796875,0,Listening,101
1202,1970-01-01 00:27:13.968750,28.15625,Listening/chor-101,14,58,1633.96875,1,Listening,101
1203,1970-01-01 00:27:42.140625,28.15625,Listening/chor-019,14,59,1662.140625,0,Listening,019
1204,1970-01-01 00:28:10.312500,28.15625,Imagery/chor-096,14,60,1690.3125,0,Imagery,096
1205,1970-01-01 00:28:38.484375,28.15625,Imagery/chor-096,14,61,1718.484375,0,Imagery,096
1206,1970-01-01 00:29:06.656250,28.15625,Imagery/chor-096,14,62,1746.65625,0,Imagery,096
1207,1970-01-01 00:29:34.828125,28.15625,Imagery/chor-038,14,63,1774.828125,0,Imagery,038
1208,1970-01-01 00:30:03.000000,28.15625,Imagery/chor-038,14,64,1803.0,0,Imagery,038
1209,1970-01-01 00:30:31.171875,28.15625,Imagery/chor-019,14,65,1831.171875,0,Imagery,019
1210,1970-01-01 00:30:59.343750,28.15625,Listening/chor-038,14,66,1859.34375,3,Listening,038
1211,1970-01-01 00:31:27.515625,28.15625,Listening/chor-101,14,67,1887.515625,0,Listening,101
1212,1970-01-01 00:31:55.687500,28.15625,Listening/chor-101,14,68,1915.6875,0,Listening,101
1213,1970-01-01 00:32:23.859375,28.15625,Listening/chor-101,14,69,1943.859375,0,Listening,101
1214,1970-01-01 00:32:52.031250,28.15625,Listening/chor-101,14,70,1972.03125,0,Listening,101
1215,1970-01-01 00:33:20.203125,28.15625,Listening/chor-019,14,71,2000.203125,1,Listening,019
1216,1970-01-01 00:33:48.375000,28.15625,Imagery/chor-096,14,72,2028.375,1,Imagery,096
1217,1970-01-01 00:34:16.546875,28.15625,Imagery/chor-096,14,73,2056.546875,1,Imagery,096
1218,1970-01-01 00:34:44.718750,28.15625,Imagery/chor-096,14,74,2084.71875,0,Imagery,096
1219,1970-01-01 00:35:12.890625,28.15625,Imagery/chor-038,14,75,2112.890625,0,Imagery,038
1220,1970-01-01 00:35:41.062500,28.15625,Imagery/chor-019,14,76,2141.0625,0,Imagery,019
1221,1970-01-01 00:36:09.234375,28.15625,Listening/chor-096,14,77,2169.234375,0,Listening,096
1222,1970-01-01 00:36:37.406250,28.15625,Listening/chor-096,14,78,2197.40625,1,Listening,096
1223,1970-01-01 00:37:05.578125,28.15625,Listening/chor-038,14,79,2225.578125,2,Listening,038
1224,1970-01-01 00:37:33.750000,28.15625,Listening/chor-019,14,80,2253.75,1,Listening,019
1225,1970-01-01 00:38:01.921875,28.15625,Listening/chor-019,14,81,2281.921875,0,Listening,019
1226,1970-01-01 00:38:30.093750,28.15625,Listening/chor-019,14,82,2310.09375,0,Listening,019
1227,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-096,14,83,2338.265625,0,Imagery,096
1228,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-038,14,84,2366.4375,0,Imagery,038
1229,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-038,14,85,2394.609375,0,Imagery,038
1230,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-101,14,86,2422.78125,0,Imagery,101
1231,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-101,14,87,2450.953125,0,Imagery,101
